tweet_id,created_at,text,response_text
1657485,2017-11-05 21:12:57+00:00,Shut up like heffa bump it down and hoe the cops don't scare everybody idgaf #AmericanAirlines did too much today I'm reporting EVERYONE,@505724 Our offer still stands to take a closer look at this. Meet us in DM with your record locator and more info.
1635445,2017-11-05 21:14:30+00:00,@AmericanAir Still sitting here. You think I’m upset for me?  There is a single mom behind me with a little one. She is the one struggling.,@500264 You can check the status through that link and our crew will provide updates as they receive more information.
2016645,2017-11-05 21:15:40+00:00,"@SouthwestAir Chicago to Dallas flight 3764, trying to board now for a 4 hr and 15 min delay",@596373 Didn’t mean to let you down with the maintenance delay. We are working diligently to get you on your way ASAP. Your ETD is 3:30. ^AB
1636816,2017-11-05 21:15:42+00:00,@AmericanAir WTH? EP members sitting in coach can't hang their coat when there are plenty of hangars in 1st? Another reason why u r horrible,"@407897 Hi there, we're going to send you a quick DM."
1636819,2017-11-05 21:16:16+00:00,@AmericanAir It only takes one person dropping the ball to upset the whole operation. #Miami https://t.co/w0MGKnkrlC,@179155 We understand you're ready to be on the way. We're truly sorry for the extra travel time.
1636812,2017-11-05 21:19:04+00:00,@AmericanAir on fight now.. A worst customer service by your air hostess.. why am I a frequent flyer with AA? Very disappointed 🙁 https://t.co/pSHAtS6BtU,@500627 We appreciate your loyalty and this feedback's incredibly valuable. We always want to provide the best service possible.
2016648,2017-11-05 21:21:17+00:00,"@SouthwestAir Understand these things happen, but typically see some kind of apology more tangible. Also, initiated by the airline.",@596373 We'll continue to do our very best to make it up to you. Hang in there as we get you in the skies this afternoon. ^AB
1637393,2017-11-05 21:23:15+00:00,@AmericanAir AA1594 has been at DCA ~3 hrs all b/c 1 boarding pass didn't get scanned. No wonder I've flown 42 segments this yr with Delta.,@500771 We're so glad to see you're in the air now heading towards MCO. Our apologies for the late start this afternoon.
1636154,2017-11-05 21:26:44+00:00,@AmericanAir And also there aren't enough gate agents to rebook everyone on this plane. Any help is appreciated,"@500450 For privacy, we recommend deleting the tweet with your record locator and, if you follow us, we'll work together via DM."
1638065,2017-11-05 21:27:34+00:00,"@AmericanAir in Pensacola, way to go threatening a mom and her 7 month old with a police officer and K9 over a jogging stroller!","@500942 Erika, we'd like additional info. Please share your record locator and more about your experience in DMs."
1638061,2017-11-05 21:27:43+00:00,@AmericanAir This is ridiculous. We board in 7 minutes and nobody can tell us our seat number.. on an overbooked flight??,"@500940 Please continue working with our airport team, Danielle. They'll go over the next steps with you."
1638059,2017-11-05 21:29:19+00:00,Desde mi ventana @AmericanAir https://t.co/wtQoXxG3Q3,@500939 That's a great shot of a #prettybird!
1638068,2017-11-05 21:33:02+00:00,@AmericanAir the only thing you are excelling at today is delays. Poor job!  AA 2825 CLL-DFW.  👎🏽👎🏽👎🏽@21992,@202833 We have an ETD of 5:35p. We're very sorry for the extra travel time.
2017049,2017-11-05 21:35:19+00:00,@AmericanAir Now you cancelled it.  Garbage.,@596500 Weather has prevented us from flying but please work with a gate agent or reach out to our agents at 800-433-7300 for assistance rebooking.
1638045,2017-11-05 21:35:51+00:00,"💜✌🏻🚀🦄 (@ American Airlines Admirals Club - @americanair in Miami, FL) https://t.co/xUYfOpNs1X",@500935 It's going to be another fabulous flight and we're just as stoked as you're. #travelAAdventure
1638047,2017-11-05 21:37:28+00:00,"@AmericanAir why are your employees and staff so terrible, disrespectful and rude? Ppl will not tolerate your overly aggressive staff.",@189760 We don't tolerate discrimination of any kind. Please DM your record locator and all details.
1638049,2017-11-05 21:37:28+00:00,"hey @AmericanAir — thanks for the dramatic send-off! #inaugural_flight #lax_to_pek #sent_from_36,000_feet #aa181",@500936 It's a pleasure to have you on this inaugural flight!
1634823,2017-11-05 21:42:23+00:00,@AmericanAir Unexpected delay is not the issue. It’s the way crew hurried passengers to board. Only to have them deboard later in #disappointed,@500091 We understand that this is far from ideal and we apologize. Thanks for your understanding today.
953414,2017-11-05 21:48:05+00:00,@AmericanAir App says that the bags arrived at baggage claim at 4:26. The first bag from my flight just came out at 4:43pm. That's 17 mins later. #5547,@176675 We know that waiting is not fun and we're truly sorry. Thanks for your patience today.
1647995,2017-11-05 21:52:13+00:00,@AmericanAir why can’t we take off from Chicago to Miami right now?! Literally sitting on the tarmac and the plane is off 😑,"@503479 Thanks for your patience, Jessica. If you provide your flight number, then we'll provide an update."
1648008,2017-11-05 21:52:33+00:00,"Delayed almost an hour (or as @AmericanAir would call it, “normal procedure”) waiting to get out of dreary DTW. Ughhhh",@503484 You should be leaving in just a few minutes and arriving close to scheduled arrival. Thanks for your patience with weather delays.
1648010,2017-11-05 21:53:04+00:00,I learned two things on this vacation: I never wanna go to Hawaii again &amp; I never wanna fly with @AmericanAir again. 😴😴😴,@503485 We hope you'll change your mind! We'd love another chance to show you a great experience.
1648004,2017-11-05 21:53:52+00:00,@AmericanAir Flight Friday from Lubbock delayed now flight back to Lubbock delayed including boarding twice at DFW!! United from here on out,@503483 We're sorry for the delays. Updates can be tracked here: https://t.co/hSJ3SkyGEd
1648016,2017-11-05 21:54:26+00:00,High-tech repair to my armrest on @AmericanAir flight. Might be time to retire some of these old Embraers. https://t.co/0N5ytnwH4e,@175756 That's not the look we'd want you to have and our apologies. We're working everyday to update our fleet including older birds.
1566224,2017-11-05 21:55:26+00:00,"@AmericanAir very delightful return trip ~ multiple people needing special assistance. The team was quick, efficient and very courteous. AA+",@483460 That makes us so happy to hear. Thanks for your kind words for our #AATeam.
1648002,2017-11-05 21:55:32+00:00,"Regardless of a third party purchase w/ @1398, @AmericanAir should notify ANY flier of a 2 hour itinerary change 😡#CustomerService",@503482 We may not have your contact info when it's booked through a third party. We're sorry to hear you weren't notified.
1648021,2017-11-05 21:56:42+00:00,"We figured out how 2 fly 100s years ago but NOT 1 airline has gained the wisdom 2 board from the rear 1st
@AmericanAir @Delta @116450","@503487 Your feedback is truly appreciated, Ryan!"
1619050,2017-11-05 21:59:08+00:00,@AmericanAir Why should I call to the US when I bought my ticket in Spain?Your people here should be able to help me same as they are able to sell ticket,@496335 You can call the best number for you here: https://t.co/Y3rvFiW5bQ and ask to speak with our Baggage Service team.
1638063,2017-11-05 21:59:18+00:00,Nice job by @AmericanAir and @205580 every game honouring those who keep us safe https://t.co/DmW8NDTTaP,@500941 Thanks for the positive feedback. We're so proud to honor those who keep us safe. #thankful
1636168,2017-11-05 21:59:26+00:00,"@AmericanAir First or Business, not sure how they are marketed.",@158174 It would be First Class domestically. The service provided will be the same as you experience on any of our other planes to Hawaii in First.
2017306,2017-11-05 21:59:35+00:00,@AmericanAir pulled the switcheroo. Paid extra for premium seats... got to airport to find out AA switched us to bad seats #IHateAmericanAir,"@596577 We're not able to guarantee seats, but still apologize for the inconvenience. If you don't receive comparable ones, it'll be refunded."
1647999,2017-11-05 22:01:47+00:00,@AmericanAir mks us check our carryon  cus U hv no more room on overhead?There's plenty empty spaces.my 3 1/2 layover isgoing 2suck!,"@503481 We're sorry about that, Cathy. Please DM your record locator so we can pass this along for internal review."
2194613,2017-11-05 22:06:22+00:00,@AmericanAir stuck at LAX bc AA is overbooking flights.  Was already supposed to be in SFO.,@642169 We're very sorry for the frustration this caused you. Please continue working with our airport team for the next steps.
1648018,2017-11-05 22:08:29+00:00,"Thank you .@AmericanAir flt. Attendants for buying 2 copies of @221482 &amp; sharing my book, @74751 w/America &amp; the world. #KidPick https://t.co/uBse9O1vS6","@503486 Great picture, Jimmy! We're thrilled you had a great time on board."
2017410,2017-11-05 22:09:30+00:00,@AmericanAir I politely asked a gate agent about a potential gate change at DCA and got scolded for missing a future PA update #worstservice,@596611 We expect all of our team members to be professional and friendly. Our apologies if you encountered any rudeness from the team.
1648694,2017-11-05 22:13:23+00:00,1) .@AmericanAir my flight #3506 from ORF-LGA WAS cancelled for no reason given 2 HOURS BEFORE THE FLIGHT. This is an egregious abuse of,"@503651 We're very sorry for the frustration you experienced, Kamal. It was cancelled due to aircraft maintenance."
1638067,2017-11-05 22:13:34+00:00,"@AmericanAir Well seeing that’s the 6th ETD I’ve received, I’m starting to become skeptical.  🤔",@202833 We know this isn't ideal and we really appreciate your patience with us this afternoon.
1636811,2017-11-05 22:14:19+00:00,"@AmericanAir Thanks for a quick response, before I land..",@500627 We're happy to help anytime!
1643522,2017-11-05 22:14:32+00:00,@AmericanAir @118818 @42239 what is this? https://t.co/5gQYhxv9SK,"@253085 You know, we're not quite sure. It can be anything you want it to be! #ImAAgination"
1649330,2017-11-05 22:16:14+00:00,"@AmericanAir cancelled my flight in NYC after running the marathon &amp; isn’t helping. Hoping my fav, @Delta, can do better &amp; get me home 2nite",@503803 We see your reservations has been cancelled and submitted for a refund. Our apologies for the cancellation.
1649333,2017-11-05 22:16:39+00:00,"Do you love being stuck on a plane and having your flights extended EVERY SINGLE TIME you fly??? If so, fly @AmericanAir #dobetter","@503804 We're very sorry for the extra travel time, Justin. We know your time is valuable."
1649319,2017-11-05 22:18:17+00:00,"@AmericanAir Changing at DFW from AA5802 &gt; AA2196 (PIT). Think there’s enough time to make the change, and do you hold for short changes?","@503800 We're not always able to hold flights, but your connection is still looking good."
1649321,2017-11-05 22:19:37+00:00,Thanks @AmericanAir for making me 2 hrs late. Next time don’t tell us it’s going to be “10-15 mins” and have us sitting there for 2 hrs pls,"@503801 Your time is valuable and on time departures is our goal. We're so sorry for the late start today, John."
1641568,2017-11-05 22:19:51+00:00,Finally saved up enuff 💰to go on a real vacation. Flight delayed 13 hrs. Bow canceled. Can’t get refund from @554. Fiancé crying. 😥,@501843 @554 I'M Sorry man. wtf
1649317,2017-11-05 22:21:13+00:00,10:45am flight. Plane delayed 30 min and I miss my connection. Supposedly rebooked Find out at 3:30 no more seats to PVD.  @AmericanAir,@503799 We'd be happy to take a quick peek at your reservation. Please DM your record locator for us to see.
1649798,2017-11-05 22:24:26+00:00,Remind me never to fly @AmericanAir again! No fucking respect/no fucking comfort!,@503933 We'd love for you to change your mind. Please give us a call at 800-433-7300 if we can assist you.
1649792,2017-11-05 22:24:53+00:00,Who wants to help me get home for Thanksgiving?? @SouthwestAir @AmericanAir @Delta?? Flights I'm finding are absolutely ridiculous.,"@490678 We'd love to have you on board, Abby. Our lowest fares can be found on our website here: https://t.co/iJWiiS4WLg."
1647990,2017-11-05 22:25:06+00:00,@AmericanAir They won’t tell us anything were just sitting here and other planes around us are taking off,"@503479 We know you're ready to get wheels up. We should have you on your way in just a few minutes, when we get the green light."
1647997,2017-11-05 22:25:24+00:00,@AmericanAir do you know how awesome gate agent Ruth is? Thank you #Philly!,@503480 We'd love to pass along the kudos! Please DM your record locator. #AATeam
1649790,2017-11-05 22:27:25+00:00,"@AmericanAir Trying to get into A club, but forgot my day pass in my checked bag. Called AAdvantage and they said they say they can’t help.","@503931 We're sorry about that, John. You'll need to work with our team in the Club for the next steps."
1649788,2017-11-05 22:27:36+00:00,@AmericanAir My tool bag was lost. You found it but it looks like it was dropped from 30k feet. Maybe even used to stop the airplane.,@503930 Please speak with our airport Baggage team. They can look into this closer for you.
1638051,2017-11-05 22:28:04+00:00,@AmericanAir With Basic Economy tickets your seat can just be changed without explanation? Is the rude gate attendant service also part of that ticket?,@500937 We can't guarantee seat assignments. We're sorry for any frustration you experienced.
1649783,2017-11-05 22:28:55+00:00,Yet Another mechanical delay for @AmericanAir - last one was 2 hours - what’s the o/u on this one?  At least waiting in terminal this time,@502545 You should be in the air shortly. We really appreciate your patience this evening.
1649776,2017-11-05 22:29:33+00:00,"@AmericanAir waiting for bags for 40 min after waiting 30 for a gate is NOT ""great"" service AA987 still waiting for bags disgraceful",@503927 We're so sorry for the wait. We know how important your time is and we appreciate your patience.
1649328,2017-11-05 22:30:44+00:00,Livid!! Unacceptable @AmericanAir,"@391484 We know that you're frustrated with us however, your safety will always be our top priority."
1403111,2017-11-05 22:30:50+00:00,$700 to change a $300 flight?? @AmericanAir really knows how to treat their customers #AmericanAirlines #worstairline,@446219 Please DM your record locator and details. We'd like to review this closer.
1647987,2017-11-05 22:31:58+00:00,"@AmericanAir 🤦🏽‍♀️🤦🏽‍♀️ turning back to the terminal, this is great",@503479 Please continue working with our airport team for best options.
49250,2017-11-05 22:32:42+00:00,@Delta This return trip makes me long for the grumpy gate agents. Been bumped from 2 flights and nervous there won’t be a seat for me.,@Delta I’m not sure if it’s the unplanned 4 extra hours or extremely hot temps in the terminal but I feel like I’m stuck in hell
1639790,2017-11-05 22:34:57+00:00,How many RT's to get more leg space in my life ? 🙌🏻🙌🏻 @AmericanAir,@501362 You don't need retweets! You can always purchase our Main Cabin Extra seats. Check it out: https://t.co/N9kHMrvr7b.
1640532,2017-11-05 22:36:09+00:00,@AmericanAir  whats going on with AA flight 70. Two hour delay,@501546 We see it's a delay due to maintenance and you should be on your way soon. Thanks for your patience.
1649786,2017-11-05 22:37:19+00:00,"CMH ✈️ LHR
LHR ✈️ CMH
CMH ✈️ LGA
LGA ✈️ CMH
CMH ✈️ BDL
BDL ✈️ CMH
CMH ✈️ LAS
LAS ✈️ BDL
BDL ✈️ CMH

@americanair Concierge Key please 🙏🏻","@189054 We don't have the power to grant CK here, but we appreciate you joining us in the skies!"
1639785,2017-11-05 22:39:41+00:00,"Hey, @AmericanAir — how long has it been since smoking was banned on flights? Why are you still flying these museums? https://t.co/fwYJLXvsHn","@247387 There's a lot of history behind the museum. Not to worry though, we're adding a new plane to our fleet every week."
1640528,2017-11-05 22:40:27+00:00,"@AmericanAir You make everyone after group 5 check their bags, this is the entire plane!!!! This is so stupid! Everyone is furious AA1170 https://t.co/NNGRmCXDmy",@501544 Our team tries to estimate available overhead bin space. We'd like to forward this feedback. Please DM your locator.
1640530,2017-11-05 22:41:12+00:00,When it is just boarding time @AmericanAir cancels flight 2145. I was crazy about making it on time and they cancel flights only because they can. Totally disrespectful and irresponsible.,"@501545 It was cancelled due to air traffic congestion, which is out of our control. Our apologies, Irvin."
49252,2017-11-05 22:42:54+00:00,@Delta I’m not sure if it’s the unplanned 4 extra hours or extremely hot temps in the terminal but I feel like I’m stuck in hell,"@Delta Based off the 2 hour hold time for customer service, makes me think it’s a rough night for y’all."
1640523,2017-11-05 22:45:39+00:00,Sitting at ORD waiting for my @AmericanAir flight ... looking forward to my first flight on a 787.. fingers crossed for an upgrade :),@124032 We're very excited to have you on board. We hope your trip with us is a dream tonight!
1640526,2017-11-05 22:46:28+00:00,"@AmericanAir flight 4550 in tarmac for 4 hours and cancelled with no flights for tonight, no refunds, or help. Where’s customer service?","@501543 If you're no longer traveling, please give us a call at 800-433-7300 to cancel your ticket and provide info about a refund."
1649324,2017-11-05 22:50:14+00:00,@AmericanAir #4542 IAH-PHL flight atnd terrible in coach. Long flight w/bad attitude! If u dont want to b in cs role get another job!,@503802 We're sharing your feedback with our team for internal review. Our sincerest apologies for any rudeness encountered on board.
1641092,2017-11-05 22:52:29+00:00,So @AmericanAir offers no club access on domestic first class? Even with a 3 hour delay #flydelta,"@501702 We're sorry about that, Kristen. Here's some info on Club access: https://t.co/uvGag9kIry"
855089,2017-11-05 22:53:13+00:00,"@AmericanAir just found out I have a weather delay, woulda taken one of the 2 earlier flights if you'd told me sooner! Be modern, use tech!😒","@323088 We're sorry about that, Eric. We do all possible to get you wheels up before weather hits."
1640521,2017-11-05 22:54:40+00:00,"Long story short, do NOT fly @AmericanAir !!!!!!!!",@501542 Please DM your record locator. We'd like to take a closer look at rebooking options.
1649800,2017-11-05 22:55:52+00:00,"Hey @AmericanAir So...no food, we circled around for 20 minutes...now what’s up with our bags?","@503934 Your bags should be coming out of the carousel shortly. Thanks for your patience, Marla."
1641081,2017-11-05 22:56:05+00:00,We were forced to check our bags because over full flight so we're sitting here without our bags but empty compartment. Thanks @AmericanAir https://t.co/c3fBR9Md8v,"@501697 We know it's not ideal to be asked to check your bag, only to see open overhead bin space. We'll forward this feedback."
1641087,2017-11-05 22:58:00+00:00,American Airlines has the worst customer service coming out of laguardia. @AmericanAir I was misled and had my seat changed for being black😳,"@501700 American Airlines doesn't tolerate discrimination of any kind. DM your record locator and details, as well as your contact info."
1641085,2017-11-05 22:58:18+00:00,"✌🏼Buffalo. It was short but fun. Next stop, home to DCA. Thanks @AmericanAir in advance for getting me back in this awful t-storm. ⛈",@501699 It's a pleasure to have you on board!
1641083,2017-11-05 22:58:36+00:00,There's a new sheriff (flight attendant) in town on @AmericanAir flt. 6947. Maybe she's pissed that we're late. #whyyoumad 👊🏾,"@501698 Our team is expected to be courteous and respectful at all times. We're sorry for the extra travel time, Jody."
1641089,2017-11-05 22:59:12+00:00,@AmericanAir bag allowances.   Now told that that expired on 10/29.  But we booked in advance of that and it should be honored.  /2,@501701 Normal First Class baggage allowance would apply. Please check out the details here: https://t.co/XvGHnVVEv9.
1641078,2017-11-05 22:59:33+00:00,Now you’ve cancelled my flight to Chicago and missing my London flight home! F in Hell @AmericanAir https://t.co/JuaxUhyXEg,@134836 We see our team got you rebooked. Our apologies for the extra travel time.
2029207,2017-11-05 23:00:04+00:00,"@AmericanAir 3 hrs late DCA-BDL, supposed to take off 3.10pm. 7 mo pregnant &amp; exhausted. Respect our time! No compensation?",@600084 We're very sorry for the frustration this caused you. We can send updates to your phone by signing up here: https://t.co/h88H9iXqqT
1641075,2017-11-05 23:00:19+00:00,Just labored thru 3time zones to save job all bc @AmericanAir cancelled 109_UK..status?EP?1K?thx-a-lot!,@501696 We're very sorry for the extra travel time. Please DM your record locator if you need rebooking.
2029238,2017-11-05 23:03:16+00:00,Been sitting on a plane at OHARE for two hours and they don’t have a plan...come on @AmericanAir,"@600095 We're very sorry for the wait. Once the weather clears up, we'll have you on your way. Please continue working with our airport team."
1649781,2017-11-05 23:03:50+00:00,@americanair dm,@503929 We're looking at it now!
1641571,2017-11-05 23:04:15+00:00,"@AmericanAir left my parents stranded Flt 4550. Stated my parents need their meds,Lisa Frost said it's not her problem.@2189",@501845 We're very sorry to hear that. Please have your parents work with our airport team for assistance.
1641567,2017-11-05 23:04:37+00:00,@501843 @554 I'M Sorry man. wtf,"@501844 @554 Yup, sucks and it seems we are losing a lot of money and no vacation. We pretty much gave money to @AmericanAir and universal studios. Fml"
1636818,2017-11-05 23:04:53+00:00,@AmericanAir It all worked out. It was a great flight. Flight attendants were fabulous.,@179155 We’re so relieved to hear everything worked out well in the end and our flight attendants being fabulous. #AATeam
1641559,2017-11-05 23:06:16+00:00,@AmericanAir almost made me believe that flights were meant to be on time...can't spell DelAAy without AA....,"@180295 We're very sorry for the delay, Tucker. Stay updated by signing up here: https://t.co/h88H9iXqqT"
1641563,2017-11-05 23:06:28+00:00,shoutout to the @AmericanAir pilots of flight 3199 to cle flying through lightening and a tornado watch and me crying in the back,"@501842 You're always in great hands with our team, Caroline. Thanks for your kind words."
1641561,2017-11-05 23:06:44+00:00,@AmericanAir Amazing bag handling at ORD. Thank you for getting us and our bags to our tight connection! https://t.co/jMfXPDIf5T,"@501841 We have the best Baggage team and we appreciate your kind words, Oliver."
1641557,2017-11-05 23:07:45+00:00,"@120637 truly awful customer service and your ground staff blaming @AmericanAir is unacceptable, I bought the ticket from you!!!",@501840 Let us know if we can assist you. We can be reached worldwide: https://t.co/Y3rvFiW5bQ
1649323,2017-11-05 23:08:11+00:00,@AmericanAir Remind them part of their job is to acknowledge an exec plat as well.,"@503802 You're extremely valued and rest assured, your feedback isn't taken lightly."
1639797,2017-11-05 23:09:12+00:00,"@AmericanAir, terrific dinner tonight in your DFW Term D Intl FC Dining room. Candace is a gem and A+ food! Thank you. Keep it up it ya'll!",@501364 Your words are #music2ourears! We'll be sure to pass this along so we can recognize Candace. #AATeam
1634826,2017-11-05 23:11:03+00:00,"@AmericanAir Well, almost. Totally unacceptable. Stuck at runway for 45+ minutes. Driving the GW Bridge at rush hour is easier than this. AA1621 😤",@500091 We see you've taken off now and should be arriving soon. We appreciate your patience.
1641555,2017-11-05 23:11:40+00:00,@AmericanAir Why were your flights to Washington canceled out of NY today,"@501839 There was some weather delays in the northeast. If you provide your record locator via DM, then we'll review options with you."
1641553,2017-11-05 23:12:44+00:00,"Shout out to the amazing flight crew on @AmericanAir flight 1439 from BNA to DFW. Was a very chill flight, with great service.",@180552 That makes us so happy to hear. Our #AATeam is fantastic and we appreciate your kind words.
1641549,2017-11-05 23:13:09+00:00,@AmericanAir this standby shit is bs..aint my fault in the first place!,@501837 Our airport team will work to offer a seat on the next available flight. We appreciate your understanding.
1641547,2017-11-05 23:14:34+00:00,@AmericanAir this is why your airline ranks last..holding up an entire plane because a first class seat is broken. #1788 CLT 2 BDL https://t.co/eyJC7BPou9,@501836 We see you should be arriving 17 minutes behind schedule and we apologize for the wait. Thanks for your patience.
1639788,2017-11-05 23:15:14+00:00,Oh nice @AmericanAir CANCEL us 15 mins before departure and then offer nothing but rebooking!! What the hell??? Seriously not ok,"@393543 Please work with our airport team for possible accommodations, Jenn."
1641544,2017-11-05 23:15:29+00:00,@AmericanAir your costumer service employees @124202 are the worst ever!!!!,"@501835 We're so sorry that has been your experience. Please let us know if we can help in some way,"
1642216,2017-11-05 23:17:17+00:00,@AmericanAir what was reason for delay on today’s flight 1269? Pax not informed,@234198 We had to wait on the incoming aircraft. Thanks for your patience.
1642213,2017-11-05 23:17:33+00:00,Currently in process of being completely screwed over by @AmericanAir after I've sat at the airport for 3 hours. Won't be flying them again.,@AmericanAir Update: @americanair still sucks and has horrific customer service but I *might* make it back to NY tonight
1642209,2017-11-05 23:19:07+00:00,Definietly the worst flying experience I’ve had in my life. @AmericanAir,@AmericanAir Still haven’t even left yet. Smh. Ridiculous. https://t.co/jg6bU18ioi
1642204,2017-11-05 23:20:21+00:00,"@AmericanAir, Flight 1536 LAX-Den just told passengers (including my stupid expensive First Class ticket) to go purchase food and drinks for https://t.co/TvO3uX5aUF",@501983 We've more info regarding this in which we'll share with you in DMs.
1642206,2017-11-05 23:20:24+00:00,Just flew from #WashingtonDC to #Seattle via @AmericanAir highly recommended😍😍 spacious seating a bonus. #travel #holiday,@501984 We're thrilled you had the true American experience today! We really hope to see you on board again soon.
1642198,2017-11-05 23:26:31+00:00,@AmericanAir Flew BSL-LHR-IAH yesterday.Upgraded to Premium Eco from LHR to IAH but only got miles/dollars for Eco.Booked AA flew BA.,@451983 Can you provide more details via DM? We'd like to take a closer look.
1642200,2017-11-05 23:27:21+00:00,@AmericanAir rethink the CX on biz class AA170 NRT-LAX...headphone return 1 hour before landing?,@501981 We're sorry we took it back too soon. We hope the rest of your experience went smoothly.
1642193,2017-11-05 23:28:15+00:00,@AmericanAir you are the worst airline ever !!!!!!!!!!!!!!!!!!! 🚫🚫🚫🚫🚫🚫🚫,@501980 We're so sorry this has been your experience. Please let us know if we can help in some way
1642812,2017-11-05 23:29:37+00:00,@AmericanAir  still calling 3443 onTime with 5 min to departure when are you planning update your customers of delay #customerservicefail,@502150 We see there are air traffic control delays and we appreciate your patience. You should be in the air soon.
1642833,2017-11-05 23:31:04+00:00,Your family was hit by a category 5 hurricane and all you want to do is have them visit for 🦃 but @AmericanAir overpriced all their tickets,@502156 Fares are based on availability. Give us a call to check on the lowest fares: https://t.co/Y3rvFiW5bQ
1641073,2017-11-05 23:31:20+00:00,Hi @AmericanAir kudos 2 your kind check-in agents at AKL who started early 2 take care of dozens @501695 pax thanks #cruise #airtravel,"@501694 We're so glad our AKL #AATeam was AAwesome today, Thanks for your kind words, Anita."
1642831,2017-11-05 23:31:29+00:00,"@AmericanAir delays a flight over 2 hours for mechanical issue, weather trouble comes, cancels flight, doesn’t help customer. Thanks!",@502155 We're very sorry for the cancellation. Please work with our airport team for rebooking.
1642824,2017-11-05 23:32:19+00:00,Thank you so much Opal Lynch a super agent at @Americanair tpa for going above and beyond. I’m very proud to see the quality of our agents,"@502153 Way to go, Opal! We'll be sure to pass along the kind words. #AATeam"
1642822,2017-11-05 23:33:13+00:00,"@AmericanAir what’s with $75 award fees on a 15,000 mile award transaction? $75 is the price of 1 leg of the trip if I paid cash. Lol","@135896 If it's within 21 days, there's an expedite fee to claim an award. We're happy to explain this further at 800-882-8880."
1642819,2017-11-05 23:35:39+00:00,"@AmericanAir Flight 5323  is experiencing the worst customer service I have seen by AA, I used to be a loyal passenger... not any more #smh",@502152 We're sorry to hear of your frustration. Please reach out to our airport team if you're needing assistance.
1642809,2017-11-05 23:41:52+00:00,"On the day I hit platinum w/ @AmericanAir, I am 0-3 on #custserv issues resolved...so painful",@346206 We're a small team of people here to help in anyway possible. Please let us know if we can help.
1642806,2017-11-05 23:43:28+00:00,@americanair lost my baggage on 2nov flight from PHL to London. They sent it to Paris! Nearly 4 days and still missing! No update given.,@502149 Our team's working hard to have your bags back to you. Please check updates here: https://t.co/Lts67cwTlN
1642802,2017-11-05 23:44:00+00:00,"Delayed, canceled, delayed, for sure canceled. And there is nobody to help us. WTF @AmericanAir? My sister has to get back. Rent a car? https://t.co/h1db6uaDGl",@502148 If you still need our help please let us know by sending a DM with your record locator.
1642827,2017-11-05 23:44:07+00:00,"@502154 @AmericanAir As the airport, we do not assign gates. We appreciate your patience and apologize for any inconvenience.","@151271 @AmericanAir Blah blah blah, bring your ass out and endure this crap. @151271 lives off of @AmericanAir so do something!
#toobigtofail"
1643526,2017-11-05 23:45:26+00:00,@AmericanAir 40min delay due to a flight attendant not charging his tablet - this a joke?,@502309 We're very sorry for the delay. Please sign up for updates here: https://t.co/h88H9iXqqT.
1642826,2017-11-05 23:46:16+00:00,"@151271 @AmericanAir Blah blah blah, bring your ass out and endure this crap. @151271 lives off of @AmericanAir so do something!
#toobigtofail","@502154 We're sorry for the wait, Darlene. We'll have you rolling into a gate ASAP."
1643524,2017-11-05 23:47:47+00:00,"Hey @AmericanAir #706, waiting on a handheld for a flight attendant now for a long time.  Hard to believe there are not spares on board.","@502308 We see you've taken off now and we really appreciate your patience, Ron."
1643512,2017-11-05 23:48:26+00:00,"Why does ""just a few more minutes"" always end up being hours when you're stuck on a plane?",Any update on flight 1079 @AmericanAir ?
1644755,2017-11-05 23:49:09+00:00,A couple horrible experiences today will most likely keep me from ever flying @Delta ever again!!!!,"@502615 We wish you had a more positive experience with us, Michael. Let us know if we can assist.  *ALA"
1643520,2017-11-05 23:50:05+00:00,@AmericanAir Didn't you guys give it out? Any chance you may pass it down to a person who does! I want to know! #ImAAgination,"@253085 We have lots of cool branded items. We don't give them out here, though."
1643518,2017-11-05 23:51:02+00:00,20 mins waiting at the gate - no help. @AmericanAir this isn’t the first disappointment- switching to Delta for business travel.,"@502307 We're sorry for the wait, Jennifer. We really hope you'll keep flying with us."
1643516,2017-11-05 23:53:55+00:00,@AmericanAir 50 minutes on the ground at @151271 and still not at the gate. Disappointing and ridiculous.,@502306 We're glad to see you've pulled in now. Our apologies for the wait.
1643514,2017-11-05 23:54:11+00:00,Thank u  @AmericanAir 4havin the best 1st class flights in the biz.It made a difference in @66631 fight on the world stage #ufc217,@502305 We love having you on board. Thanks for your kind words.
1643503,2017-11-05 23:59:27+00:00,@AmericanAir how about offering passengers a small incentive to courtesy check their carry-on prior to boarding starting. Just a few miles.,"@204655 We appreciate the idea, Jason!"
1643501,2017-11-06 00:00:16+00:00,@AmericanAir is it AA's policy to allow parents with small children to board early? It didn't happen at multiple airports we've flown thru,@475615 We'll do all possible to honor your request if asked before boarding starts.
1642212,2017-11-06 00:04:33+00:00,@AmericanAir Update: @americanair still sucks and has horrific customer service but I *might* make it back to NY tonight,@501986 We're very sorry for the frustration you've experienced today. Please continue working with our airport team.
1643493,2017-11-06 00:05:55+00:00,"If @AmericanAir paid big $ to a marketing firm 4 “premium economy” ad campaign, it should ask for its money back. Why pay 4 lux mediocrity?🤔","@502303 We're sorry to hear you're disappointed with the product, Jim. Let a crewmember know if you need assistance."
