tweet_id,created_at,text,response_tweet_id,in_response_to_tweet_id,possible_thread_fragment,possible_multi_intent
2023889,2017-11-06 13:16:49+00:00,@AmericanAir That’s my point... paying MORE to use them is like charging for the Bathroom.,2023891,2023888.0,True,False
1671870,2017-11-06 13:17:02+00:00,@AmericanAir @508852 Ohh my god!! :),,1671869.0,True,False
1671871,2017-11-06 13:17:26+00:00,@AmericanAir @508852 Thats soo cumming :) :P 😗,,1671869.0,True,False
1663702,2017-11-06 13:19:37+00:00,@AmericanAir If lying to customers is considered ‘our best’ you should re-evaluate.,,1663701.0,True,False
1670855,2017-11-06 13:20:36+00:00,@AmericanAir What a miserable boarding experience! @SouthwestAir numbered boarding is much more civilized! This mob boarding process was terrible.,1670858,1670854.0,True,False
1641080,2017-11-06 13:20:58+00:00,@AmericanAir thank you. it adds a lot of time esp if you're flying into a busy airport like LGA. 45 mins for us,,1641079.0,True,False
1672159,2017-11-06 13:25:01+00:00,@AmericanAir i hope that you will provide some form of compensation for lost time as he was unable to arrive in time for a planned event!,1672158,,True,False
1672162,2017-11-06 13:25:18+00:00,After a weekend on the Gulf Coast where I was careful to #leaveonlyfootprints I’m ready to board my @AmericanAir flight in BTR headed for DFW and on to PHX. Amazing girlfriend getaway! #gnomads https://t.co/KCQ1ncDSeE,1672160,,False,False
1670382,2017-11-06 13:27:24+00:00,@AmericanAir You forgot the asterix with “some exclusions may apply” as fine print on your service statement. I’m sorry to hear you feel otherwise though,,1670381.0,True,False
1672147,2017-11-06 13:28:45+00:00,Don't EVER fly @AmericanAir. First time flying with them and it's HORRIBLE. The worst customer service I have ever experienced.,"1672140,1672157",,False,False
1454166,2017-11-06 13:29:03+00:00,"@AmericanAir Unsatisfactory response, with link just proving there WAS no power available. Better response would have been: “You are right. We failed.”",,1454165.0,True,False
1670826,2017-11-06 13:29:16+00:00,@AmericanAir How do I dm? About to take off - would love to discuss when I land,1670827,1670825.0,True,False
1672139,2017-11-06 13:32:04+00:00,@AmericanAir is same day flight change only for same calendar day or 24 hr period? Play pro hoping to fly tonite instead of tmr morning.,1672138,,True,False
1672137,2017-11-06 13:32:19+00:00,@AmericanAir Homeboy flight attendant sounds like the announcer from the @2109 👨‍✈️,1672135,,True,False
1670856,2017-11-06 13:32:50+00:00,"@AmericanAir @508615 Flight crews had changed. I don’t know much about flying, but it seems pretty rough to make the new crew clean up the “spill”.",,1670854.0,True,False
1672134,2017-11-06 13:34:02+00:00,@AmericanAir I never got an email with confirmation number.. What's the best way for me to get that info?,1672133,,True,False
1672132,2017-11-06 13:35:03+00:00,Snug as a bug in a rug @508614 is ready for his ☝🏼 @AmericanAir flight #VegasBound #PetFriendlyTravel 🐶🐾✈️ https://t.co/FkBu453Tih,1672130,,False,False
1672145,2017-11-06 13:37:03+00:00,@AmericanAir In Phoenix they are telling us we have an oversized bag when we have NEVER had this issue with any other airline.,,1672140.0,True,False
1672144,2017-11-06 13:37:27+00:00,@AmericanAir Cost more to check the bag than the airline ticket,,1672140.0,True,False
1672143,2017-11-06 13:38:10+00:00,"@AmericanAir Have never had an issue w this bag with southwest , jetblue, Alaskan airlines",,1672140.0,True,False
1672142,2017-11-06 13:38:40+00:00,@AmericanAir And the agents here are rude and condescending on top of the stress we have to endure 20 mins before boarding time.,,1672140.0,True,False
1672141,2017-11-06 13:42:40+00:00,"@AmericanAir $200 for an ""oversized"" bag. Could have taken that money and buy a seat for my bag on the plane",1672148,1672140.0,True,False
1674311,2017-11-06 13:44:42+00:00,Thanks @AmericanAir 4 not letting me get on the plane even though it was still on gate. Love that #ExecPlatinum treatment. #RudeAttendant,1674310,,False,False
1672146,2017-11-06 13:45:10+00:00,@AmericanAir Should hv used that $ and flown an airline that wouldn't have given me an issue. W agents that don't ruin the end of our trip like yours hv,,1672140.0,True,False
1670841,2017-11-06 13:47:20+00:00,"@AmericanAir Okay, well, I sent the DM but no response. Still don’t know anything. Hopefully, the pilot learns how to use this plane before we land.","1670843,1670844",1670840.0,True,False
1674309,2017-11-06 13:47:37+00:00,@AmericanAir due to delay my initial flight out of GRR is estimated to arrive when my ORD flight is scheduled to take off. #help,1674307,,True,False
1672151,2017-11-06 13:48:35+00:00,@AmericanAir Kellie in Phoenix helped us and was the ONLY one out of your agents that wanted to make the situation right for us.,,1672148.0,True,False
1670843,2017-11-06 13:49:01+00:00,@AmericanAir Glad this is more important. https://t.co/eICY0Zat5R,,1670841.0,True,False
1674306,2017-11-06 13:49:20+00:00,"I am never 100% comfortable flying, but after hearing the track record of discrimination with @AmericanAir, I am scared to fly with them.",1674303,,False,False
1674302,2017-11-06 13:50:07+00:00,Got booked on another flight (yay) turns out this flight (@AmericanAir) is overbooked and I️ might not get on (much less yay) 😐,1674301,,False,False
1672161,2017-11-06 13:51:18+00:00,@AmericanAir Well except for the mechanical delay that leaves me here in the airport now until noon and missing my PHX flight. #bummer way to end a perfect weekend,1672163,1672160.0,True,False
1674308,2017-11-06 13:52:51+00:00,@AmericanAir #thankyou #you rock I pm’d as well with all info.,,1674307.0,True,False
1672150,2017-11-06 13:53:44+00:00,@AmericanAir FYI she remeasured the bag and it was not oversized,,1672148.0,True,False
1672149,2017-11-06 13:54:11+00:00,"@AmericanAir As the original agent stood next to her and said ""I would charge them""",1672152,1672148.0,True,False
1674990,2017-11-06 13:55:18+00:00,"Hey @AmericanAir, big fan of your airline. Any way you can help a brother with these last 28 miles? So, so close. https://t.co/QKJQpmw8Wu","1674989,1674991",,False,False
1674988,2017-11-06 14:00:32+00:00,@AmericanAir disgraceful treatment of my 16 year old flying alone from lax to NYC- you should be ashamed,1674986,,True,False
1674305,2017-11-06 14:01:14+00:00,@AmericanAir What actions outside of talking are being done to stop this issue? Did your staff get suspended or fired for blatant discrimination?,,1674303.0,True,False
2024417,2017-11-06 14:02:04+00:00,"@AmericanAir does it again, first morning flight out has equipment issue, cancels flight, rebook 8 hours later traveling with 19 month old and separates our seats, and can't pick up dogs at pet resort now, another $300","2024418,2024416",,True,False
1845770,2017-11-06 14:02:21+00:00,@122128 @AmericanAir I lost my credit card at the CLT airport this morning and heard overhead to come pick up....WHERE? I am on AA4945,1845768,,True,False
1672153,2017-11-06 14:03:33+00:00,"@AmericanAir Makes perfect sense. So, I'm not sure why first 2 agents were giving us such a hard time.",,1672152.0,True,False
1664935,2017-11-06 14:03:58+00:00,@AmericanAir Basic customer service training would be a good start. Just an FYI the in flight crew was excellent!,1664937,1664934.0,True,False
1672155,2017-11-06 14:05:39+00:00,"@AmericanAir 3* actually before we got to Kellie, ready to pay bc we had no other options. And she took her time to properly measure",,1672152.0,True,False
1672154,2017-11-06 14:05:56+00:00,@AmericanAir And was very nice and patient even though we were clearly frustrated,1672156,1672152.0,True,False
1674985,2017-11-06 14:06:21+00:00,"At least when @AmericanAir strands you, it's not indefinite. @9212 is not responding on social media or phone @509625 #stranded",1674984,,False,False
1845792,2017-11-06 14:06:35+00:00,@AmericanAir how on f**** earth do u mess u early morning flights - every single time. Who gives you the right to change my seats,1845791,,True,False
1656852,2017-11-06 14:07:37+00:00,@AmericanAir I've never seen a company work so hard at providing terrible customer service. Really impressive.,1656854,1656851.0,True,False
1845767,2017-11-06 14:10:21+00:00,@AmericanAir I did. I went to two different counters and they couldn't tell me.,1845764,1845768.0,True,False
1845769,2017-11-06 14:12:21+00:00,@AmericanAir You aren't replying from Charlotte are you? The name on the credit card is Michele Becher.,,1845768.0,True,False
1656854,2017-11-06 14:12:45+00:00,@AmericanAir Want me to pay $600 to extend my status?!  ..a status that means NOTHING. Every single flight has an issue! 🙄,"1656855,1656856,1656857,1656858",1656852.0,True,False
1675723,2017-11-06 14:15:35+00:00,@AmericanAir I’ve been waiting at the counter for 30 minutes now and someone JUST came out. This is ridiculous. Small airport or not.,1675722,,True,False
1845766,2017-11-06 14:17:10+00:00,@AmericanAir @120944 Did you find a lost credit card this morning for a passenger initials MB?,,1845764.0,True,False
1845765,2017-11-06 14:17:46+00:00,@AmericanAir @120944 A lost credit card in the CLT airport.,,1845764.0,True,False
1675721,2017-11-06 14:20:21+00:00,"@AmericanAir @67656 gripe sheet at SBA filled out last night ignored until this morning, causing all pax to miss connect in PHX #AA",1675720,,True,False
1664938,2017-11-06 14:22:39+00:00,@AmericanAir The 10 people at ticketing didn’t feel like working at 5:00am this morning,1664939,1664937.0,True,False
1675719,2017-11-06 14:23:03+00:00,"As a guy who is 5'8"" with shoes on, my knees should not be resting against the seat in front of me. Profit and gouge much? @AmericanAir",1675716,,False,False
1845741,2017-11-06 14:25:59+00:00,"@AmericanAir worst customer service, you have done nothing but support this behavior, nothing to rectify what happened.. disgusting",1845739,,True,False
1623037,2017-11-06 14:26:28+00:00,@AmericanAir Thanks guys 😃 yeah Ill try your website first 😎.  Can't wait to watch your planes again today 😃 if the clouds clear up 😉,1623039,1623036.0,True,False
1676512,2017-11-06 14:26:34+00:00,"Hey @AmericanAir, where do you suggest I place my in-flight drink now? https://t.co/tNAvNSEuSc","1676513,1676510",,False,False
1676522,2017-11-06 14:27:58+00:00,"@AmericanAir flight 5157
#TrishAndHerbAreGreat #MondayMorningMonotonyNoMore",1676521,,True,False
1676524,2017-11-06 14:28:04+00:00,@americanair heading into the #rainbow #losangeles #lax https://t.co/BKq1NV1JGD,1676523,,True,False
1675717,2017-11-06 14:28:33+00:00,@AmericanAir This corporate traveler says no more! Going to other carriers that don't keep squeezing.,,1675716.0,True,False
1676530,2017-11-06 14:28:38+00:00,@AmericanAir I feel taken advantage of having to pay $100.00 for 2 extra lbs.,1676525,,True,False
1675718,2017-11-06 14:29:02+00:00,@AmericanAir And that is my polite response.,,1675716.0,True,False
1676519,2017-11-06 14:29:18+00:00,@AmericanAir had to pay extra for a seat I️ already paid for and then get on a 5+ hour plane with no food options,1676516,,True,False
1676515,2017-11-06 14:29:24+00:00,@AmericanAir forces me to check my bag and there are at least 15 open luggage compartments. #worktravel #flyunited,1676514,,True,False
2024566,2017-11-06 14:30:34+00:00,@AmericanAir I'll drive before I fly your garbage aircraft... maintenance issues ever time I fly... spend the Change fee money on repairs,2024565,,True,False
1676510,2017-11-06 14:32:13+00:00,"@AmericanAir Nvm, I think I figured it out. How did I do? https://t.co/ROU3VKZB8P","1676511,1676509",1676512.0,True,False
1676508,2017-11-06 14:33:37+00:00,@AmericanAir customer service agent has power to fix the reso. gouge me for money and we're done.  What's a bigger joke America or american?,1676507,,True,False
1845740,2017-11-06 14:34:07+00:00,@AmericanAir Try fixing this experience before asking me to fly with you again... This is disgusting,,1845739.0,True,False
1676505,2017-11-06 14:37:03+00:00,"I’m on an @AmericanAir flight, the plane has ashtrays in the armrest. #oldplanesmell","1676504,1676506",,False,False
1670831,2017-11-06 14:37:52+00:00,"@AmericanAir I’m sorry that I packed for a carry on bag, instead of a checked bag. But then you made me check my bag anyway.  It’s just bad operations",,1670830.0,True,False
1676503,2017-11-06 14:40:23+00:00,@AmericanAir overbooked flight 3114 from ICT to ORD. Asking for volunteers to stay behind. Can they get anything right? https://t.co/io4LtpYDD4,1676502,,True,False
1656285,2017-11-06 14:41:36+00:00,@AmericanAir Off to a good start! Friendly team and what looks like an on-time departure.,1656287,1656284.0,True,False
1677290,2017-11-06 14:42:09+00:00,Heading off into the #Rainbow with @AmericanAir #LAX #LosAngeles #GoodLuck #DoubleRainbow https://t.co/7EO39RsJDM,1677289,,False,False
1676526,2017-11-06 14:43:44+00:00,@AmericanAir That didn’t happen and why does that makes sense?? 125.00 for 52lbs 60.00 for 100lbs,,1676525.0,True,False
1676528,2017-11-06 14:44:25+00:00,@AmericanAir Also was told didn’t have time because they were not going to let me on the flight to hurry up this was at 5:15am,,1676525.0,True,True
1676527,2017-11-06 14:47:46+00:00,@AmericanAir And I had 25.00 voucher they wouldn’t let me use ?????,,1676525.0,True,False
49361,2017-11-06 14:48:07+00:00,"@AmericanAir If you sell First Class tickets you should allow access to the lounge. The staff onboard were great incidentally, but I still won’t fly AA",49362,49360.0,True,False
1676529,2017-11-06 14:49:09+00:00,@AmericanAir It wasn’t very nice or hospitable.. seemed nobody really cared. I know the policy and don’t mind paying extra for weight .. but 100.00,1676531,1676525.0,True,False
1403092,2017-11-06 14:49:51+00:00,@AmericanAir Hi I'm travelling to Nicaragua and I'm wondering how much for carrying my surfboard from BCN to MGA #CustomerService #thanks,1403091,,True,False
1403109,2017-11-06 14:50:29+00:00,@AmericanAir Fred from Phoenix worked with me to clear up the error! #staremployee,1403108,1403110.0,True,False
1677280,2017-11-06 14:50:33+00:00,Woman singing loudly on the plane. A random passenger yelled out for her to shut up. She sings even louder. @americanair #norestfortheweary,1677279,,False,False
1403117,2017-11-06 14:51:01+00:00,@AmericanAir No acknowledgement or response since November 3. Great way for customer service to further antagonize customers.,1403114,1403121.0,True,False
1403113,2017-11-06 14:54:24+00:00,@AmericanAir Im desperate! My parents are stuck in SJU airport since Sat trying to go to Amsterdam! No one in the counter seems to help!,1403112,,True,False
1403105,2017-11-06 14:57:26+00:00,Once again @AmericanAir allows a private Facebook group to give prizes 4 #SkyBall. Exclusionary &amp; needs oversight. https://t.co/Asg4X4GgxE,1403104,,False,False
1403104,2017-11-06 14:58:24+00:00,@AmericanAir How does a regular consumer enter the raffle since @AmericanAir is endorsing a prize of value to an exclusive group? Legal?,1403103,1403105.0,True,False
1403107,2017-11-06 15:01:10+00:00,@AmericanAir Thank you for the extra care taken and help with my elderly father traveling by himself today! 😀,1403106,,True,False
1403100,2017-11-06 15:01:45+00:00,Perfect view at #DFW @151271 @AmericanAir 🛫🛬🇺🇸 https://t.co/VvTVFWnKkT,"1403099,1403101,1403102",,False,False
2024890,2017-11-06 15:01:52+00:00,@AmericanAir why the fuck aren’t you allowed to announce to your customers to not eat peanuts on a flight for people with allergies,2024889,,True,False
2024889,2017-11-06 15:02:13+00:00,@AmericanAir My friend had a SEVERE peanut allergy &amp; you won’t accommodate her,2024888,2024890.0,True,False
2024888,2017-11-06 15:03:57+00:00,"@AmericanAir When you have to land our plane early because she goes into anaphylactic shock because of your lack of accommodations, that’s on YOUR ass",2024886,2024889.0,True,False
1403095,2017-11-06 15:04:50+00:00,Two hours sitting on the planeon the tarmac. Ugh. @AmericanAir 😩,"1403093,1403096",1403097.0,False,False
1678707,2017-11-06 15:05:42+00:00,@AmericanAir 3 kinds of economy? Maybe make it a bit more clear which kind of tkt i'm buying before i've bought it,1678706,,True,False
1403090,2017-11-06 15:05:44+00:00,@AmericanAir I found the info but I don't figure out if it's 150USD for the whole trip or for journey,1403089,1403091.0,True,False
1678704,2017-11-06 15:07:01+00:00,@AmericanAir a whole 9hour flight from London to Miami with no In Flight Entertainment 😭😭😭,1678702,,True,False
1679419,2017-11-06 15:07:07+00:00,5.5 hour flight and I forgot my headphones and @AmericanAir says they don't have any on the plane. 😠,"1679420,1679421,1679422,1679418,1679423,1679424,1679425,1679426,1679427,1679428,1679429,1679430,1679431,1679432,1679433,1679434,1679435,1679436,1679437,1679438,1679439,1679440,1679441,1679442,1679443,1679444,1679445,1679446",,False,False
1678699,2017-11-06 15:07:31+00:00,I never want to leave ✈ #miami #ateam #americanair @AmericanAir #mia to #yyz #turnaround https://t.co/uHUMFl0WYb,1678697,,False,False
1679418,2017-11-06 15:11:33+00:00,@510738 @AmericanAir Just had the same problem. Had to watch the seat screen movie with closed caption.,1679417,1679419.0,True,False
1678701,2017-11-06 15:15:52+00:00,"Off to the Windy City... ✈️🤓 @americanair — traveling to Chicago, Illinois from Charlotte Douglas International... https://t.co/QYnvic8CJt",1678700,,False,False
1672136,2017-11-06 15:19:02+00:00,@AmericanAir Haha Not at all.,,1672135.0,True,False
1679457,2017-11-06 15:19:58+00:00,Departure from @133384 this morning on @AmericanAir #avgeek #skytourist https://t.co/fcL7SyVth5,"1679456,1679458",,False,False
1679448,2017-11-06 15:22:21+00:00,@AmericanAir it is Monday &amp; already receiving emails advising of missed connections. Pls can more than 2 people be working desk at #YYZ?,1679447,,True,False
1403115,2017-11-06 15:26:00+00:00,@AmericanAir AAfvantage Customer Service no response. Will post on Facebook.,,1403114.0,True,False
1679411,2017-11-06 15:26:23+00:00,Huge shoutout to Ashanti and the @157253 crew on @AmericanAir 4470 from BNA &gt; LGA yesterday who made a rough travel day enjoyable. https://t.co/9Xrc8IyRP1,1679410,,False,False
1678703,2017-11-06 15:27:03+00:00,"@AmericanAir Hi, it was available - just my screen not working. After many failed reboot attempts cabin crew said they would move my seat, but never did",1678705,1678702.0,True,False
1679417,2017-11-06 15:27:23+00:00,@510739 @AmericanAir No fun!,1679414,1679418.0,True,False
1680246,2017-11-06 15:27:30+00:00,“Priority” purchase means standing in all the same lines and boarding group 4. Seriously? Thanks for stealing my $40 @AmericanAir,1680244,,False,False
1679409,2017-11-06 15:28:10+00:00,"Shout out to @AmericanAir flight AA 1845 from Kansas City to Charlotte. Great crew, friendly, professional and smooth flight.",1679408,,False,False
1679407,2017-11-06 15:28:43+00:00,Shout out to @129841 and @AmericanAir for getting me back to Los Angeles. A job @SouthwestAir and @121922 couldn't do. #oop https://t.co/aYcgexNAD5,1679406,,False,False
1656869,2017-11-06 15:28:49+00:00,"@AmericanAir Thanks! So in the case outlined above, a refund wouldn't be possible.",1656871,1656868.0,True,False
1678698,2017-11-06 15:29:09+00:00,@AmericanAir Who's crying....you?! Nooo!! Lol thanks so much.,,1678697.0,True,False
1679415,2017-11-06 15:30:32+00:00,@AmericanAir I slept all night. Plus I had an extra hour of sleep.,,1679414.0,True,True
1679413,2017-11-06 15:33:14+00:00,@AmericanAir No worries. The beautiful flight attendant just found some deep off somewhere.,1679412,1679414.0,True,False
1680249,2017-11-06 15:33:15+00:00,@AmericanAir Why do you hate tall people and make them pay those asinine fees to actually be comfortable on a flight? #comfortable,1680248,,True,False
2024990,2017-11-06 15:33:21+00:00,"@AmericanAir I'm having trouble selecting seats online, error message pops up telling me I cannot select exit seats bc I don't meet criterea",2024989,,True,False
1679405,2017-11-06 15:34:11+00:00,@AmericanAir you did it to me again!!! I gave you one more chance and you screwed me. Worst ever airline! This is my last flight with you. 😡,1679404,,True,False
1679403,2017-11-06 15:34:36+00:00,@AmericanAir Do you have a number I can call to find out information about traveling with a disability?,1679402,,True,False
1680253,2017-11-06 15:36:36+00:00,TSAPrecheck Line. Dfw terminal C20 right now. American Airlines and TSA have to do better. @120943 @AmericanAir https://t.co/ZaLwQXipHk,1680252,,False,False
1679401,2017-11-06 15:38:33+00:00,Really @AmericanAir? My parents have the same itinerary and you put them in 2 separate seats then asked us to pay to change it?,1679400,,False,False
1680251,2017-11-06 15:38:38+00:00,In spite of new planes (French airbus) @AmericanAir is still terrible. 2 flights in 2 days both late!,1680250,,False,False
1680243,2017-11-06 15:41:28+00:00,The origin and destination would not change. But @AmericanAir would rather not put me on a flight that has 20 open seats.,1680242,,False,False
1680241,2017-11-06 15:43:25+00:00,"@AmericanAir Can you link two itineraries? Same destination, different return dates but want to fly/sit together on the way there.",1680239,,True,False
2025283,2017-11-06 15:44:38+00:00,Is there a bigger fraud for @americanair @delta passengers than @116462 internet service? $20-$40 for crappy inflight service..Someone step up,"2025282,2025284",,False,False
2025177,2017-11-06 15:48:55+00:00,"@AmericanAir Chicago Admirals club food needs an upgrade, breakfast is worst than a holiday inn.  Is this really what u want me to remember?",2025176,,True,False
1680237,2017-11-06 15:51:58+00:00,It is pretty amazing tho that I could register for spring semester from whatever elevation we're at on this @AmericanAir flight!,1680236,1680238.0,False,False
1681121,2017-11-06 15:53:32+00:00,@AmericanAir what's your policy for getting switched to an earlier flight on day of travel,"1681120,1681122",,True,False
1680235,2017-11-06 15:55:10+00:00,"@AmericanAir with no flights leaving hurricane impacted islands, how can you charge me $500+ for changing my flight to one way?",1680234,,True,False
1681119,2017-11-06 15:56:38+00:00,@AmericanAir needs zero-tolerance on racist staff incl. pilot ejecting black questioning her 1st class seat. Immediate termination stopd it.,1681118,,True,False
2025693,2017-11-06 15:57:48+00:00,@AmericanAir Thirteen hours to figure out flight 1035 ORD to SAN catering. So why are we still waiting to take off? #fail #dontflyamerican,2025692,,True,False
1681117,2017-11-06 15:59:47+00:00,God bless 🙌🏻🙏🏻🙌🏻 @AmericanAir https://t.co/lA2Ll8U5Qs,1681116,,False,False
1681960,2017-11-06 16:01:42+00:00,@AmericanAir is the absolute worst! Thankfully there's @JetBlue to fix their mistakes.,1681958,,True,False
1681957,2017-11-06 16:02:22+00:00,@AmericanAir is there a problem with seat maps on E175 aircraft operated by Republic? Row 4 relabeled to Row 8?,1681956,,True,False
1672164,2017-11-06 16:04:14+00:00,@AmericanAir Leaving BTR finally. Hoping I can make an earlier flight out of DFW. I’ve missed my original flight. But got some work done so all was not lost! Friendly ground staff at BTR today American! That always helps! Woot!,1672165,1672163.0,True,False
2025421,2017-11-06 16:09:34+00:00,@AmericanAir suggestion: please add vegan and vegetarian to the type screen in the “food on the go” within your app. Thanks!,2025420,,True,False
1664940,2017-11-06 16:11:40+00:00,@AmericanAir Just when I was ready to forgive...... last minute gate change from D9 to D48 in Miami. Gee thanks,1664941,1664939.0,True,False
2025454,2017-11-06 16:12:03+00:00,@JetBlue very impressed with complimentary #flyfi on flight today. @AmericanAir should offer same,2025452,,True,False
1681954,2017-11-06 16:12:14+00:00,@AmericanAir was told by your departure counter folks that someone would be in SeaTac Baggage office at 8 AM?,1681952,,True,False
2025661,2017-11-06 16:13:04+00:00,@americanair I’m very amazed how #american doesn’t #accommodate for people flying with #children!! What a shame,2025660,,True,False
1680245,2017-11-06 16:13:20+00:00,"@AmericanAir Yes, a seat that I️ also paid extra for. So if 4 is the highest group for those seats, what did my additional priority purchase get me?",1680247,1680244.0,True,True
2025657,2017-11-06 16:14:15+00:00,@AmericanAir it costs $75 to fly standby on a flight because im not “elite”??! this is why American is never my first choice. #Delta,2025655,,True,False
2027950,2017-11-06 16:14:53+00:00,@119137 @AmericanAir this was before they received an airport wheelchair. The traveler had to walk 15 meters to a chair.#disability,2027949,,True,False
1682986,2017-11-06 16:16:17+00:00,I love my office away from home @AmericanAir @67843 where they take care of me. https://t.co/tlSNJo9fqi,1682985,,False,False
1682974,2017-11-06 16:16:52+00:00,"Unhappy about delay, but thrilled the @AmericanAir captain chose to explain the issue to the pax waiting to board. #classy proud #AAAlum https://t.co/BYWdygK6iJ",1682973,,False,False
2025415,2017-11-06 16:17:26+00:00,@AmericanAir Rosalee and crew excellent service on flight 2641 detroit to miami after the weather delay.Flight great 5 nov.Great job#happy,2025414,,True,False
1682972,2017-11-06 16:22:05+00:00,@AmericanAir Tony working the front on #1931 in CLT to MDT is showing amazing customer service to a blind passenger in 2A. Very impressed.,1682971,,True,False
1681875,2017-11-06 16:22:11+00:00,@Delta @AmericanAir Thank you for working with us to re-work our flights and trip - made a very stressful situation MUCH easier.,"1681873,1681876",,True,False
1681871,2017-11-06 16:22:31+00:00,Flying @AmericanAir makes me miss flying @Delta and @JetBlue 😢💔,"1681870,1681872",,False,False
1682977,2017-11-06 16:23:09+00:00,"@AmericanAir flight  #AA4682 FA keeps saying over the PA system... We ""aks"" you this, we ""aks"" you that...
Really!
Speak English people!",1682975,,True,False
1682968,2017-11-06 16:25:41+00:00,@AmericanAir two flights in a row i was bumped from a premium seat b/c seat plan didn't match the renovated plane even after check-in.,1682967,,True,False
1682961,2017-11-06 16:26:57+00:00,@511572 @AmericanAir Could this be me today? Please tell me in advance so I can work and leave later... than sit at the airport the whole day and be frustrated. https://t.co/hcwtAcyKkn,1682958,1682965.0,True,False
1682967,2017-11-06 16:27:22+00:00,@AmericanAir This affected 2-3 rows of passengers all who either had elite status or had paid for seats. Please rectify seat plan issues before check in,1682966,1682968.0,True,False
1682980,2017-11-06 16:28:15+00:00,@AmericanAir publicly showing interest but then only sends automated responses!  #ShameOnYou #AmericanAirlines #newmom #breastfeeding https://t.co/b5jNuUlseq,1682979,,True,False
1682984,2017-11-06 16:29:01+00:00,@AmericanAir Flight crew on AAL2510 is great. Can't believe I got the upgrade - would love to see the algorithm sometime.,1682983,,True,False
1681953,2017-11-06 16:32:39+00:00,"@AmericanAir Thanks, you may want to inform your check in counter at SeaTac of those start times then . .   Thanks",1681955,1681952.0,True,False
1682982,2017-11-06 16:33:28+00:00,@AmericanAir a cust relations rep called me 4 days ago and said they were going to email me something but still haven't. Can you help?,1682981,,True,False
1683936,2017-11-06 16:34:35+00:00,Kiss of death. Should have just abandoned cart. This is pathetic @116462 @americanair! https://t.co/Gn8CNHxc1n,"1683935,1683937",,False,False
1681959,2017-11-06 16:34:46+00:00,@AmericanAir Lillian at DCA airport just helped turn things around.,1681961,1681958.0,True,False
1683931,2017-11-06 16:36:11+00:00,"@AmericanAir it's been 8 days since my mother's delayed baggage, no new updates. My patience is starting to grow thing.",1683930,,True,False
1682970,2017-11-06 16:40:44+00:00,Headed home on @AmericanAir from LAX. https://t.co/3SugDZsBE5,1682969,,False,False
2025793,2017-11-06 16:41:42+00:00,"@AmericanAir Heads up, that new carry on policy is some #SHADY #SHIT ! Greedy fuckers!","2025794,2025795,2025796,2025792",,True,False
2025766,2017-11-06 16:44:33+00:00,@AmericanAir is there an Exec Plat email address we can use for customer service? Want to upgrade a trip to surprise wife!,2025765,,True,False
1403094,2017-11-06 16:45:46+00:00,"@AmericanAir We usually have such good times together, @AmericanAir. Today is just a frustrating anomaly.",,1403093.0,True,False
1403096,2017-11-06 16:46:37+00:00,@AmericanAir Guess who just sprinted from terminal C to terminal F? 😭,1683929,1403095.0,True,False
1653040,2017-11-06 16:47:15+00:00,@AmericanAir I feel better now. 🙄😂,,1653039.0,True,False
1683928,2017-11-06 16:47:55+00:00,aye yall broke my suitcase last night so WHO PAYING @AmericanAir https://t.co/l6Ub28D08d,1683927,,False,False
2025453,2017-11-06 16:49:02+00:00,@AmericanAir @598980 But it won't be complimentary...,,2025452.0,True,False
1683926,2017-11-06 16:51:55+00:00,@AmericanAir do you still offer nonstop flights from DCA to Key West in June? Was seeing options last week but not anymore!,1683925,,True,False
2025656,2017-11-06 16:54:55+00:00,@AmericanAir I’m aware of your policy. I’m letting you know it’s a piece of crap. Xx,,2025655.0,True,False
1684318,2017-11-06 16:56:40+00:00,"@AmericanAir Per your suggest, I️ saved BP to Apple wallet but it was denied at TSA chkpt at SFO. App crashes too. So what is reliable BP on mobile??",1684320,1684317.0,True,False
2025794,2017-11-06 16:58:16+00:00,@AmericanAir At gate c12 in St. Louis on my way to LGA... #Shady ...,2026053,2025793.0,True,False
1692790,2017-11-06 16:59:26+00:00,Hey again @AmericanAir - just in case you forgot 🤘😜🙃😉😉😉 https://t.co/r5HwrRWIfW,1692789,,False,False
1694474,2017-11-06 16:59:42+00:00,@SouthwestAir I had to fly @AmericanAir today and wanted to say I appreciated SWA before but now I REALLY appreciate the SWA team.  Thanks,"1694473,1694475",,True,False
1692126,2017-11-06 17:00:06+00:00,Thank you for the excellent customer service! #americanairlines #nyc2017 @americanair https://t.co/Ehblys7NhU https://t.co/YMyTKwRLXs,1692125,,False,False
1692124,2017-11-06 17:05:55+00:00,"Ping @AmericanAir. If you're going to cancel or delay a trip, giving passengers info as early as possible is good policy. #ProTip",1692123,,False,False
2026043,2017-11-06 17:06:35+00:00,"@AmericanAir well the hits keep coming. Not only have you still not been able to get us home, but now we are stuck at the gate because equipment is broken on the arrival bridge make us close to missing another connection! #redirect #delays",2026042,,True,False
1692118,2017-11-06 17:07:55+00:00,"@AmericanAir @British_Airways My American Air ""day-of-travel"" contact info keeps saying to enter it after I submit and reload. What to do?","1692117,1692119,1692120",,True,False
2026045,2017-11-06 17:08:29+00:00,@AmericanAir #breastmilk shouldn't be manhandled and thrown with checked bags #ShameOnYou #AmericanAirlines https://t.co/mj8jIzKJWm,2026044,,True,False
